Time,DistanceMeters,Cadence,SpeedKPH,Watts,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,HeartRate
2019-08-25T16:49:24.000Z,25685.869140625,0,6.289000034332275,0,48.86496922932565,-122.60304417461157,64.80000305175781,137
2019-08-25T16:49:25.000Z,25692.150390625,28,6.28000020980835,0,48.86501993983984,-122.60306881740689,64.80000305175781,137
2019-08-25T16:49:26.000Z,25698.439453125,25,6.289000034332275,0,48.865070063620806,-122.60309480130672,64.80000305175781,137
2019-08-25T16:49:27.000Z,25704.720703125,34,6.28000020980835,0,48.86512295342982,-122.60312061756849,64.80000305175781,137
2019-08-25T16:49:28.000Z,25711.01953125,0,6.308000087738037,0,48.865176010876894,-122.60314769111574,64.80000305175781,138
2019-08-25T16:49:29.000Z,25717.349609375,0,6.326000213623047,0,48.86521993204951,-122.60316948406398,64.5999984741211,137
2019-08-25T16:49:30.000Z,25723.669921875,0,6.316999912261963,0,48.86528338305652,-122.60320083238184,64.5999984741211,137
2019-08-25T16:49:31.000Z,25729.94921875,0,6.28000020980835,0,48.86533283628523,-122.60322815738618,64.4000015258789,137
2019-08-25T16:49:32.000Z,25736.150390625,0,6.204999923706055,0,48.86538488790393,-122.60325481183827,64.5999984741211,137
2019-08-25T16:49:33.000Z,25742.330078125,31,6.177000045776367,0,48.86542696505785,-122.60327585041523,64.5999984741211,137
2019-08-25T16:49:34.000Z,25748.5,0,6.168000221252441,1,48.8654899969697,-122.60330946184695,64.4000015258789,137
2019-08-25T16:49:35.000Z,25754.640625,0,6.14900016784668,1,48.86554045602679,-122.60333871468902,64.4000015258789,137
2019-08-25T16:49:36.000Z,25760.759765625,20,6.111999988555908,1,48.8655920047313,-122.60336847044528,64.4000015258789,136
2019-08-25T16:49:37.000Z,25766.859375,0,6.1020002365112305,1,48.86564338579774,-122.60339747183025,64.4000015258789,136
2019-08-25T16:49:38.000Z,25772.939453125,0,6.084000110626221,0,48.865684708580375,-122.6034190133214,64.4000015258789,136
2019-08-25T16:49:39.000Z,25779.009765625,0,6.065000057220459,0,48.86574807576835,-122.60345094837248,64.4000015258789,136
2019-08-25T16:49:40.000Z,25785.05078125,0,6.046000003814697,0,48.865800546482205,-122.60347936302423,64.4000015258789,135
2019-08-25T16:49:41.000Z,25791.150390625,13,6.0929999351501465,107,48.865850921720266,-122.60350635275245,64.19999694824219,135
2019-08-25T16:49:42.000Z,25797.30078125,65,6.1579999923706055,178,48.865892915055156,-122.60352864861488,64.4000015258789,135
2019-08-25T16:49:43.000Z,25803.7890625,95,6.485000133514404,369,48.865944631397724,-122.60355773381889,64.0,135
2019-08-25T16:49:44.000Z,25810.619140625,109,6.829999923706055,359,48.86601001024246,-122.60359754785895,64.19999694824219,135
2019-08-25T16:49:45.000Z,25817.619140625,93,6.998000144958496,156,48.866067845374346,-122.60362906381488,64.0,135
2019-08-25T16:49:46.000Z,25824.76953125,105,7.146999835968018,354,48.86612660251558,-122.603661082685,63.79999923706055,134
2019-08-25T16:49:47.000Z,25832.1796875,110,7.418000221252441,174,48.86618812568486,-122.60369569994509,63.79999923706055,135
2019-08-25T16:49:48.000Z,25839.5703125,74,7.389999866485596,1,48.86624990031123,-122.60372813791037,63.79999923706055,135
2019-08-25T16:49:49.000Z,25846.91015625,0,7.334000110626221,0,48.866312094032764,-122.60375864803791,63.599998474121094,134
2019-08-25T16:49:50.000Z,25854.220703125,0,7.315000057220459,0,48.86637537740171,-122.60379066690803,63.599998474121094,134
2019-08-25T16:49:51.000Z,25861.55078125,0,7.334000110626221,0,48.86643547564745,-122.6038246974349,63.400001525878906,134
2019-08-25T16:49:52.000Z,25868.970703125,0,7.418000221252441,0,48.86649423278868,-122.6038609072566,63.400001525878906,133
2019-08-25T16:49:53.000Z,25876.51953125,0,7.548999786376953,0,48.86655366048217,-122.60389963164926,63.400001525878906,133
2019-08-25T16:49:54.000Z,25884.220703125,0,7.697999954223633,0,48.866618955507874,-122.60394397191703,63.20000076293945,133
2019-08-25T16:49:55.000Z,25892.08984375,0,7.866000175476074,1,48.866683915257454,-122.60398847982287,63.20000076293945,133
2019-08-25T16:49:56.000Z,25900.140625,0,8.062000274658203,0,48.86673605069518,-122.60402695275843,63.20000076293945,133
2019-08-25T16:49:57.000Z,25908.439453125,0,8.295000076293945,0,48.86680210009217,-122.60408034548163,63.20000076293945,133
2019-08-25T16:49:58.000Z,25916.990234375,0,8.54699993133545,0,48.86688223108649,-122.60414865799248,63.0,132
2019-08-25T16:49:59.000Z,25925.80078125,0,8.807999610900879,0,48.86695138178766,-122.60421219281852,63.0,132
2019-08-25T16:50:00.000Z,25934.94921875,0,9.152999877929688,0,48.86702078394592,-122.6042774040252,62.400001525878906,132
2019-08-25T16:50:01.000Z,25944.41015625,0,9.45199966430664,0,48.86709412559867,-122.60434621945024,62.0,132
2019-08-25T16:50:02.000Z,25954.109375,0,9.713000297546387,0,48.86716780252755,-122.60442014783621,61.599998474121094,132
2019-08-25T16:50:03.000Z,25964.140625,0,10.029999732971191,1,48.86724282056093,-122.60449751280248,61.0,132
2019-08-25T16:50:04.000Z,25974.4296875,0,10.291999816894531,0,48.86731800623238,-122.60458007454872,60.599998474121094,132
2019-08-25T16:50:05.000Z,25985.009765625,0,10.571999549865723,0,48.867393443360925,-122.60466892272234,59.79999923706055,131
2019-08-25T16:50:06.000Z,25995.849609375,0,10.842000007629395,1,48.867455469444394,-122.60474461130798,59.599998474121094,131
2019-08-25T16:50:07.000Z,26006.900390625,0,11.038000106811523,0,48.86754909530282,-122.60486053302884,58.599998474121094,131
2019-08-25T16:50:08.000Z,26018.009765625,0,11.121999740600586,0,48.86762931011617,-122.60495625436306,58.400001525878906,131
2019-08-25T16:50:09.000Z,26029.310546875,0,11.298999786376953,0,48.867708686739206,-122.60505381971598,57.599998474121094,131
2019-08-25T16:50:10.000Z,26040.66015625,0,11.354999542236328,0,48.86779082939029,-122.6051492895931,57.0,131
2019-08-25T16:50:11.000Z,26052.080078125,0,11.420999526977539,0,48.86787339113653,-122.60524459183216,56.400001525878906,130
2019-08-25T16:50:12.000Z,26063.470703125,0,11.392999649047852,1,48.867955869063735,-122.60533469729125,56.20000076293945,130
2019-08-25T16:50:13.000Z,26074.830078125,0,11.354999542236328,0,48.86803910136223,-122.60542446747422,55.0,129
2019-08-25T16:50:14.000Z,26086.19921875,0,11.37399959564209,0,48.86812266893685,-122.60551281273365,54.599998474121094,129
2019-08-25T16:50:15.000Z,26097.5,0,11.281000137329102,0,48.86818762868643,-122.60558171197772,53.599998474121094,129
2019-08-25T16:50:16.000Z,26108.51953125,0,11.020000457763672,0,48.868284272029996,-122.60568665340543,53.0,128
2019-08-25T16:50:17.000Z,26119.390625,0,10.880000114440918,1,48.86836264282465,-122.60577449575067,52.79999923706055,128
2019-08-25T16:50:18.000Z,26130.01953125,0,10.63700008392334,1,48.86843824759126,-122.60586191900074,52.400001525878906,128
2019-08-25T16:50:19.000Z,26140.439453125,0,10.404000282287598,2,48.868510918691754,-122.6059455703944,52.20000076293945,127
2019-08-25T16:50:20.000Z,26150.66015625,0,10.236000061035156,1,48.86858099140227,-122.60602410882711,52.20000076293945,127
2019-08-25T16:50:21.000Z,26160.75,0,10.086000442504883,1,48.86864796280861,-122.60610122233629,52.20000076293945,127
2019-08-25T16:50:22.000Z,26170.689453125,0,9.946999549865723,0,48.86871594004333,-122.60617934167385,52.20000076293945,127
2019-08-25T16:50:23.000Z,26180.51953125,0,9.815999984741211,0,48.86878618039191,-122.60626064613461,52.20000076293945,127
2019-08-25T16:50:24.000Z,26190.279296875,0,9.769000053405762,0,48.868842758238316,-122.60632434859872,52.20000076293945,126
2019-08-25T16:50:25.000Z,26199.7890625,0,9.508000373840332,0,48.86892523616552,-122.60641646571457,52.20000076293945,126
2019-08-25T16:50:26.000Z,26209.01953125,0,9.227999687194824,0,48.868994219228625,-122.60648595169187,52.400001525878906,126
2019-08-25T16:50:27.000Z,26218.029296875,0,9.012999534606934,0,48.869064543396235,-122.60654915124178,52.79999923706055,126
2019-08-25T16:50:28.000Z,26226.919921875,0,8.883000373840332,1,48.86912019923329,-122.60659793391824,53.0,125
2019-08-25T16:50:29.000Z,26235.650390625,0,8.734000205993652,0,48.869205359369516,-122.60666473768651,53.20000076293945,125
2019-08-25T16:50:30.000Z,26244.23046875,0,8.574999809265137,0,48.86927920393646,-122.6067051384598,53.20000076293945,124
2019-08-25T16:50:31.000Z,26252.630859375,0,8.406999588012695,0,48.86935455724597,-122.60672911070287,53.20000076293945,124
2019-08-25T16:50:32.000Z,26260.919921875,0,8.276000022888184,0,48.86942974291742,-122.6067413482815,53.20000076293945,124
2019-08-25T16:50:33.000Z,26269.0703125,0,8.163999557495117,0,48.869489170610905,-122.60674394667149,53.400001525878906,123
2019-08-25T16:50:34.000Z,26277.119140625,0,8.043000221252441,0,48.86957785114646,-122.6067434437573,53.400001525878906,123
2019-08-25T16:50:35.000Z,26284.9296875,0,7.818999767303467,0,48.86965001933277,-122.6067395042628,53.20000076293945,122
2019-08-25T16:50:36.000Z,26292.640625,0,7.706999778747559,0,48.86972059495747,-122.60673740878701,53.400001525878906,122
2019-08-25T16:50:37.000Z,26300.169921875,31,7.53000020980835,129,48.86979133822024,-122.60673564858735,53.400001525878906,122
2019-08-25T16:50:38.000Z,26307.66015625,74,7.493000030517578,271,48.869860991835594,-122.60673481039703,53.400001525878906,123
2019-08-25T16:50:39.000Z,26315.259765625,79,7.585999965667725,373,48.869931399822235,-122.60673053562641,53.400001525878906,123
2019-08-25T16:50:40.000Z,26322.98046875,85,7.735000133514404,369,48.87000381946564,-122.60672366246581,53.400001525878906,123
2019-08-25T16:50:41.000Z,26330.83984375,95,7.855999946594238,353,48.87007540091872,-122.60672022588551,53.400001525878906,123
2019-08-25T16:50:42.000Z,26338.7890625,90,7.940000057220459,348,48.870136588811874,-122.60671880096197,53.400001525878906,124
2019-08-25T16:50:43.000Z,26346.890625,90,8.107999801635742,312,48.870227029547095,-122.60671234689653,53.599998474121094,124
2019-08-25T16:50:44.000Z,26355.08984375,96,8.182999610900879,387,48.870301796123385,-122.60670891031623,53.599998474121094,124
2019-08-25T16:50:45.000Z,26363.33984375,92,8.267000198364258,339,48.87037631124258,-122.60670522227883,53.599998474121094,124
2019-08-25T16:50:46.000Z,26371.66015625,93,8.322999954223633,323,48.87043699622154,-122.6067048870027,53.599998474121094,125
2019-08-25T16:50:47.000Z,26380.060546875,94,8.406999588012695,296,48.870508493855596,-122.60669675655663,53.599998474121094,125
2019-08-25T16:50:48.000Z,26388.5390625,95,8.472000122070312,266,48.87060287408531,-122.6066895481199,53.599998474121094,126
2019-08-25T16:50:49.000Z,26397.140625,96,8.602999687194824,333,48.870681915432215,-122.60668183676898,53.599998474121094,126
2019-08-25T16:50:50.000Z,26405.779296875,96,8.640000343322754,310,48.870760118588805,-122.60667571797967,53.599998474121094,126
2019-08-25T16:50:51.000Z,26414.490234375,98,8.706000328063965,275,48.87083915993571,-122.60667345486581,53.79999923706055,127
2019-08-25T16:50:52.000Z,26423.23046875,98,8.743000030517578,271,48.87090152129531,-122.60667479597032,53.599998474121094,127
2019-08-25T16:50:53.000Z,26432.0703125,98,8.836000442504883,282,48.87099573388696,-122.60667965747416,53.599998474121094,128
2019-08-25T16:50:54.000Z,26441.08984375,103,9.02299976348877,260,48.87107502669096,-122.6066934876144,53.400001525878906,128
2019-08-25T16:50:55.000Z,26450.2109375,103,9.116000175476074,84,48.871139818802476,-122.60670773684978,53.400001525878906,129
2019-08-25T16:50:56.000Z,26459.30078125,103,9.097000122070312,0,48.87122103944421,-122.60672911070287,53.599998474121094,129
2019-08-25T16:50:57.000Z,26468.359375,0,9.0600004196167,0,48.87131575495005,-122.60676858946681,53.400001525878906,129
2019-08-25T16:50:58.000Z,26477.330078125,0,8.967000007629395,1,48.871392868459225,-122.60680664330721,53.20000076293945,129
2019-08-25T16:50:59.000Z,26486.310546875,0,8.984999656677246,1,48.87146922759712,-122.60684570297599,53.400001525878906,129
2019-08-25T16:51:00.000Z,26495.169921875,0,8.854999542236328,1,48.871528739109635,-122.60687579400837,53.20000076293945,129
2019-08-25T16:51:01.000Z,26503.9609375,0,8.779999732971191,0,48.871603505685925,-122.60691108182073,53.20000076293945,129
2019-08-25T16:51:02.000Z,26512.640625,0,8.687000274658203,0,48.87169151566923,-122.60695391334593,53.20000076293945,129
2019-08-25T16:51:03.000Z,26521.30078125,0,8.659000396728516,0,48.871765192598104,-122.60699112899601,53.400001525878906,129
2019-08-25T16:51:04.000Z,26529.880859375,0,8.574999809265137,0,48.871839037165046,-122.60702926665545,53.20000076293945,128
2019-08-25T16:51:05.000Z,26538.349609375,0,8.482000350952148,0,48.871911372989416,-122.60706648230553,53.400001525878906,128
2019-08-25T16:51:06.000Z,26546.759765625,0,8.406999588012695,0,48.87198236770928,-122.60710428468883,53.400001525878906,128
2019-08-25T16:51:07.000Z,26555.08984375,0,8.322999954223633,0,48.87205311097205,-122.60714233852923,53.20000076293945,128
2019-08-25T16:51:08.000Z,26563.3203125,0,8.229999542236328,0,48.87210792861879,-122.60717050172389,53.20000076293945,127
2019-08-25T16:51:09.000Z,26571.380859375,0,8.071000099182129,0,48.87217749841511,-122.60720478370786,53.20000076293945,127
2019-08-25T16:51:10.000Z,26579.1796875,0,7.800000190734863,0,48.87224715203047,-122.60723931714892,53.400001525878906,127
2019-08-25T16:51:11.000Z,26586.75,0,7.566999912261963,1,48.872328121215105,-122.60728122666478,53.400001525878906,127
2019-08-25T16:51:12.000Z,26594.0390625,0,7.2870001792907715,67,48.87239425443113,-122.60731366463006,53.20000076293945,126
2019-08-25T16:51:13.000Z,26601.220703125,69,7.184999942779541,323,48.8724578730762,-122.60734425857663,53.0,126
2019-08-25T16:51:14.000Z,26608.439453125,86,7.2129998207092285,323,48.8725202344358,-122.60737652890384,53.20000076293945,126
2019-08-25T16:51:15.000Z,26615.720703125,92,7.2779998779296875,296,48.87258184142411,-122.60741030797362,53.0,127
2019-08-25T16:51:16.000Z,26623.0390625,92,7.324999809265137,276,48.87264152057469,-122.60744333267212,53.0,127
2019-08-25T16:51:17.000Z,26630.390625,92,7.3429999351501465,303,48.87270363047719,-122.60747878812253,53.20000076293945,127
2019-08-25T16:51:18.000Z,26637.759765625,92,7.370999813079834,365,48.87276314198971,-122.60751348920166,53.20000076293945,127
2019-08-25T16:51:19.000Z,26645.279296875,91,7.520999908447266,421,48.8728117570281,-122.60754114948213,53.20000076293945,127
2019-08-25T16:51:20.000Z,26652.859375,94,7.585999965667725,308,48.872886188328266,-122.60758062824607,53.20000076293945,128
2019-08-25T16:51:21.000Z,26660.5,95,7.642000198364258,276,48.872950645163655,-122.60761331766844,53.20000076293945,128
2019-08-25T16:51:22.000Z,26668.189453125,97,7.688000202178955,254,48.873015185818076,-122.60764701291919,53.400001525878906,128
2019-08-25T16:51:23.000Z,26675.91015625,96,7.716000080108643,307,48.87308123521507,-122.6076811272651,53.599998474121094,128
2019-08-25T16:51:24.000Z,26683.609375,97,7.697999954223633,284,48.87314636260271,-122.60771633125842,53.79999923706055,129
2019-08-25T16:51:25.000Z,26691.25,99,7.642000198364258,281,48.87321040034294,-122.60774835012853,53.79999923706055,129
2019-08-25T16:51:26.000Z,26698.810546875,66,7.566999912261963,0,48.87327200733125,-122.6077831350267,53.79999923706055,129
2019-08-25T16:51:27.000Z,26706.150390625,0,7.334000110626221,0,48.87333302758634,-122.60781783610582,53.79999923706055,130
2019-08-25T16:51:28.000Z,26713.259765625,0,7.110000133514404,0,48.87338189408183,-122.60784457437694,53.79999923706055,130
2019-08-25T16:51:29.000Z,26720.109375,0,6.857999801635742,1,48.87345280498266,-122.60788640007377,54.20000076293945,130
2019-08-25T16:51:30.000Z,26726.80078125,0,6.681000232696533,0,48.87351198121905,-122.60791917331517,54.0,130
2019-08-25T16:51:31.000Z,26733.349609375,0,6.550000190734863,0,48.87357031926513,-122.60795001871884,54.20000076293945,130
2019-08-25T16:51:32.000Z,26739.7890625,0,6.438000202178955,1,48.873627400025725,-122.60798019357026,54.400001525878906,130
2019-08-25T16:51:33.000Z,26746.2109375,0,6.420000076293945,0,48.87367995455861,-122.60800307616591,54.400001525878906,130
2019-08-25T16:51:34.000Z,26752.630859375,0,6.420000076293945,0,48.87372831813991,-122.60802956297994,54.20000076293945,129
2019-08-25T16:51:35.000Z,26759.119140625,0,6.49399995803833,0,48.87377961538732,-122.60806015692651,54.400001525878906,129
2019-08-25T16:51:36.000Z,26765.669921875,0,6.540999889373779,1,48.87383686378598,-122.6080886553973,54.599998474121094,129
2019-08-25T16:51:37.000Z,26772.099609375,0,6.438000202178955,13,48.87387868948281,-122.60811069980264,54.599998474121094,129
2019-08-25T16:51:38.000Z,26778.4296875,0,6.326000213623047,13,48.87393551878631,-122.60814498178661,54.599998474121094,129
2019-08-25T16:51:39.000Z,26784.580078125,0,6.14900016784668,14,48.87398639693856,-122.60817381553352,54.79999923706055,129
2019-08-25T16:51:40.000Z,26790.720703125,54,6.14900016784668,235,48.87403719127178,-122.60820508003235,54.599998474121094,128
2019-08-25T16:51:41.000Z,26797.0390625,83,6.316999912261963,282,48.874089159071445,-122.60823382996023,54.599998474121094,128
2019-08-25T16:51:42.000Z,26803.55078125,92,6.502999782562256,284,48.87414657510817,-122.60826107114553,54.599998474121094,129
2019-08-25T16:51:43.000Z,26810.119140625,93,6.578000068664551,275,48.87420650571585,-122.6082873903215,54.400001525878906,129
2019-08-25T16:51:44.000Z,26816.75,94,6.625,281,48.874264005571604,-122.60831429623067,54.400001525878906,129
2019-08-25T16:51:45.000Z,26823.390625,94,6.64300012588501,251,48.87432150542736,-122.60834304615855,54.599998474121094,128
2019-08-25T16:51:46.000Z,26830.029296875,94,6.64300012588501,251,48.87438051402569,-122.60837414301932,54.599998474121094,129
2019-08-25T16:51:47.000Z,26836.6796875,96,6.6529998779296875,251,48.874438935890794,-122.60840716771781,54.599998474121094,129
2019-08-25T16:51:48.000Z,26843.33984375,96,6.6529998779296875,265,48.87449584901333,-122.60843985714018,54.400001525878906,129
2019-08-25T16:51:49.000Z,26850.0,95,6.6529998779296875,279,48.87455686926842,-122.60847179219127,54.599998474121094,129
2019-08-25T16:51:50.000Z,26856.5703125,94,6.578000068664551,258,48.87460674159229,-122.60849668644369,54.400001525878906,129
2019-08-25T16:51:51.000Z,26863.220703125,93,6.64300012588501,481,48.87467438355088,-122.60853230953217,54.599998474121094,129
2019-08-25T16:51:52.000Z,26870.0390625,98,6.829999923706055,545,48.874732134863734,-122.60856181383133,54.599998474121094,130
2019-08-25T16:51:53.000Z,26877.099609375,101,7.063000202178955,436,48.87479458004236,-122.60858871974051,54.599998474121094,130
2019-08-25T16:51:54.000Z,26884.1796875,101,7.081999778747559,261,48.87485853396356,-122.60861495509744,54.599998474121094,130
2019-08-25T16:51:55.000Z,26891.19921875,104,7.017000198364258,263,48.87492198497057,-122.60864051990211,54.599998474121094,131
2019-08-25T16:51:56.000Z,26898.130859375,100,6.922999858856201,255,48.87497470714152,-122.60866155847907,54.599998474121094,131
2019-08-25T16:51:57.000Z,26904.970703125,98,6.848999977111816,258,48.87504762969911,-122.60869684629142,55.0,131
2019-08-25T16:51:58.000Z,26911.740234375,99,6.764999866485596,287,48.875105464830995,-122.60872953571379,55.0,131
2019-08-25T16:51:59.000Z,26918.4609375,99,6.7179999351501465,289,48.87516346760094,-122.6087602134794,55.0,132
2019-08-25T16:52:00.000Z,26925.169921875,99,6.7179999351501465,288,48.87521082535386,-122.60878393426538,55.20000076293945,132
2019-08-25T16:52:01.000Z,26931.939453125,98,6.764999866485596,288,48.8752780482173,-122.60881695896387,55.400001525878906,132
2019-08-25T16:52:02.000Z,26938.759765625,97,6.821000099182129,261,48.87533797882497,-122.6088450383395,55.599998474121094,133
2019-08-25T16:52:03.000Z,26945.580078125,97,6.810999870300293,264,48.87539564631879,-122.60887345299125,55.79999923706055,133
2019-08-25T16:52:04.000Z,26952.4296875,99,6.857999801635742,281,48.87545473873615,-122.60890513658524,56.0,134
2019-08-25T16:52:05.000Z,26959.349609375,105,6.914000034332275,392,48.8755145855248,-122.60893765836954,56.20000076293945,134
2019-08-25T16:52:06.000Z,26966.33984375,97,6.998000144958496,270,48.875573594123125,-122.60897185653448,56.400001525878906,134
2019-08-25T16:52:07.000Z,26973.33984375,101,6.998000144958496,265,48.8756319321692,-122.60900647379458,56.400001525878906,135
2019-08-25T16:52:08.000Z,26980.3203125,99,6.979000091552734,302,48.87568138539791,-122.60903212241828,56.599998474121094,136
2019-08-25T16:52:09.000Z,26987.349609375,100,7.026000022888184,237,48.87575397267938,-122.60907151736319,56.79999923706055,136
2019-08-25T16:52:10.000Z,26994.41015625,103,7.063000202178955,247,48.875812562182546,-122.60910127311945,56.79999923706055,137
2019-08-25T16:52:11.000Z,27001.509765625,103,7.10099983215332,260,48.87587416917086,-122.60913404636085,57.0,137
2019-08-25T16:52:12.000Z,27008.609375,103,7.10099983215332,253,48.87593552470207,-122.60916665196419,57.0,138
2019-08-25T16:52:13.000Z,27015.720703125,105,7.110000133514404,253,48.87598187662661,-122.60919288732111,57.20000076293945,138
2019-08-25T16:52:14.000Z,27022.80078125,104,7.072999954223633,282,48.876043651252985,-122.60922607965767,57.400001525878906,138
2019-08-25T16:52:15.000Z,27029.869140625,100,7.072999954223633,294,48.87611674144864,-122.6092644687742,57.20000076293945,139
2019-08-25T16:52:16.000Z,27036.939453125,99,7.072999954223633,295,48.876178013160825,-122.60929472744465,57.400001525878906,139
2019-08-25T16:52:17.000Z,27043.970703125,103,7.034999847412109,327,48.87623752467334,-122.6093265786767,57.400001525878906,140
2019-08-25T16:52:18.000Z,27051.16015625,105,7.184999942779541,471,48.87629862874746,-122.60935851372778,57.599998474121094,140
2019-08-25T16:52:19.000Z,27058.5703125,102,7.408999919891357,309,48.87636099010706,-122.60938751511276,57.599998474121094,141
2019-08-25T16:52:20.000Z,27066.0703125,107,7.501999855041504,171,48.8764245249331,-122.60942112654448,57.599998474121094,141
2019-08-25T16:52:21.000Z,27073.470703125,68,7.408999919891357,0,48.87648789212108,-122.60945691727102,57.599998474121094,142
2019-08-25T16:52:22.000Z,27080.779296875,0,7.306000232696533,0,48.87655067257583,-122.6094906963408,57.599998474121094,142
2019-08-25T16:52:23.000Z,27088.009765625,0,7.230999946594238,0,48.876601718366146,-122.6095147524029,57.599998474121094,143
2019-08-25T16:52:24.000Z,27095.1796875,0,7.165999889373779,0,48.87667556293309,-122.60955322533846,57.599998474121094,143
2019-08-25T16:52:25.000Z,27102.349609375,38,7.175000190734863,1,48.87673708610237,-122.60958666913211,57.79999923706055,143
2019-08-25T16:52:26.000Z,27109.599609375,0,7.25,0,48.876800034195185,-122.60961776599288,57.79999923706055,142
2019-08-25T16:52:27.000Z,27116.970703125,0,7.370999813079834,0,48.876864491030574,-122.60965003632009,58.0,142
2019-08-25T16:52:28.000Z,27124.439453125,0,7.465000152587891,0,48.87692819349468,-122.60968406684697,57.79999923706055,142
2019-08-25T16:52:29.000Z,27131.970703125,0,7.53000020980835,0,48.876992147415876,-122.60971943847835,58.0,142
2019-08-25T16:52:30.000Z,27139.41015625,0,7.446000099182129,0,48.87705593369901,-122.60975514538586,57.79999923706055,142
2019-08-25T16:52:31.000Z,27146.80078125,0,7.389999866485596,0,48.877115696668625,-122.60978640988469,57.599998474121094,142
2019-08-25T16:52:32.000Z,27154.08984375,0,7.2870001792907715,0,48.877165988087654,-122.60981256142259,57.599998474121094,142
2019-08-25T16:52:33.000Z,27161.26953125,0,7.175000190734863,0,48.87723991647363,-122.60985120199621,57.400001525878906,142
2019-08-25T16:52:34.000Z,27168.310546875,0,7.045000076293945,0,48.877301439642906,-122.609882382676,57.400001525878906,142
2019-08-25T16:52:35.000Z,27175.060546875,0,6.745999813079834,0,48.87736019678414,-122.60991456918418,57.400001525878906,141
2019-08-25T16:52:36.000Z,27181.58984375,0,6.502999782562256,0,48.877407889813185,-122.60994055308402,57.20000076293945,141
2019-08-25T16:52:37.000Z,27187.91015625,29,6.335999965667725,187,48.87746522203088,-122.6099706441164,57.400001525878906,141
2019-08-25T16:52:38.000Z,27194.240234375,84,6.335999965667725,456,48.87753227725625,-122.61000375263393,57.20000076293945,140
2019-08-25T16:52:39.000Z,27200.73046875,89,6.49399995803833,358,48.87758810073137,-122.61003040708601,57.20000076293945,140
2019-08-25T16:52:40.000Z,27207.279296875,92,6.550000190734863,308,48.87764459475875,-122.61005664244294,57.20000076293945,141
2019-08-25T16:52:41.000Z,27214.0,93,6.7179999351501465,302,48.87769991531968,-122.61008556000888,57.400001525878906,141
2019-08-25T16:52:42.000Z,27220.919921875,101,6.914000034332275,201,48.877751464024186,-122.61011347174644,57.20000076293945,140
2019-08-25T16:52:43.000Z,27227.849609375,70,6.933000087738037,3,48.877807119861245,-122.6101434789598,57.400001525878906,141
2019-08-25T16:52:44.000Z,27234.8203125,0,6.979000091552734,3,48.87786780484021,-122.61017507873476,57.400001525878906,141
2019-08-25T16:52:45.000Z,27241.990234375,0,7.165999889373779,3,48.877918012440205,-122.61020131409168,57.599998474121094,140
2019-08-25T16:52:46.000Z,27249.16015625,0,7.165999889373779,1,48.87799395248294,-122.61024070903659,57.599998474121094,141
2019-08-25T16:52:47.000Z,27256.669921875,0,7.501999855041504,1,48.87805849313736,-122.61027306318283,57.599998474121094,140
2019-08-25T16:52:48.000Z,27264.16015625,0,7.501999855041504,0,48.87812496162951,-122.61030608788133,57.599998474121094,140
2019-08-25T16:52:49.000Z,27271.98046875,0,7.818999767303467,0,48.878191681578755,-122.61034053750336,57.400001525878906,140
2019-08-25T16:52:50.000Z,27279.83984375,0,7.866000175476074,0,48.87824582867324,-122.61036987416446,57.400001525878906,140
2019-08-25T16:52:51.000Z,27287.669921875,0,7.828000068664551,0,48.87832587584853,-122.6104130409658,57.0,140
2019-08-25T16:52:52.000Z,27295.4296875,0,7.754000186920166,0,48.87839184142649,-122.61044941842556,56.79999923706055,140
2019-08-25T16:52:53.000Z,27303.19921875,0,7.771999835968018,0,48.87845755554736,-122.61048965156078,56.599998474121094,139
2019-08-25T16:52:54.000Z,27310.970703125,0,7.771999835968018,0,48.878510277718306,-122.61052041314542,56.400001525878906,139
2019-08-25T16:52:55.000Z,27318.689453125,0,7.716000080108643,0,48.87857305817306,-122.61055746115744,56.400001525878906,139
2019-08-25T16:52:56.000Z,27326.369140625,0,7.678999900817871,110,48.87864665128291,-122.61060138233006,56.20000076293945,139
2019-08-25T16:52:57.000Z,27334.169921875,72,7.790999889373779,320,48.878711527213454,-122.61063608340919,56.20000076293945,139
2019-08-25T16:52:58.000Z,27342.0703125,86,7.9029998779296875,59,48.87877682223916,-122.61067137122154,56.20000076293945,139
2019-08-25T16:52:59.000Z,27349.849609375,56,7.790999889373779,0,48.878843039274216,-122.61071017943323,56.20000076293945,139
2019-08-25T16:53:00.000Z,27357.6796875,0,7.828000068664551,0,48.87889601290226,-122.61074270121753,56.20000076293945,139
2019-08-25T16:53:01.000Z,27365.630859375,0,7.949999809265137,0,48.87897555716336,-122.61078704148531,56.0,138
2019-08-25T16:53:02.000Z,27373.759765625,0,8.126999855041504,0,48.879043366760015,-122.6108255982399,55.79999923706055,138
2019-08-25T16:53:03.000Z,27382.099609375,0,8.35099983215332,0,48.87911293655634,-122.61086482554674,55.79999923706055,137
2019-08-25T16:53:04.000Z,27390.740234375,0,8.621999740600586,0,48.87917060405016,-122.6108966767788,55.599998474121094,136
2019-08-25T16:53:05.000Z,27399.650390625,0,8.91100025177002,0,48.87925861403346,-122.61094738729298,55.599998474121094,136
2019-08-25T16:53:06.000Z,27408.849609375,0,9.208999633789062,0,48.879335559904575,-122.61099298484623,55.400001525878906,135
